-0.220417,-0.012183,-28.8
0,0,-29.6
0.516045,-3.93228,-29.6
-0.299948,-3.97738,-29.6
-0.220417,-0.012183,-29.6
0,0,-30.4
0.516045,-3.93228,-30.4
-0.299948,-3.97738,-30.4
-0.220417,-0.012183,-30.4
0,0,-31.2
0.516045,-3.93228,-31.2
-0.299948,-3.97738,-31.2
-0.220417,-0.012183,-31.2
0,0,-32
0.516045,-3.93228,-32
-0.299948,-3.97738,-32
-0.220417,-0.012183,-32
0,0,-32.8
0.516045,-3.93228,-32.8
-0.299948,-3.97738,-32.8
-0.220417,-0.012183,-32.8
0,0,-33.6
0.516045,-3.93228,-33.6
-0.299948,-3.97738,-33.6
-0.220417,-0.012183,-33.6
0,0,-34.4
0.516045,-3.93228,-34.4
-0.299948,-3.97738,-34.4
-0.220417,-0.012183,-34.4
0,0,-35.2
0.516045,-3.93228,-35.2
-0.299948,-3.97738,-35.2
-0.220417,-0.012183,-35.2
0,0,-36
0.516045,-3.93228,-36
-0.299948,-3.97738,-36
-0.220417,-0.012183,-36
0,0,-36.8
0.516045,-3.93228,-36.8
-0.299948,-3.97738,-36.8
-0.220417,-0.012183,-36.8
0,0,-37.6
0.516045,-3.93228,-37.6
-0.299948,-3.97738,-37.6
-0.220417,-0.012183,-37.6
0,0,-38.4
0.516045,-3.93228,-38.4
-0.299948,-3.97738,-38.4
-0.220417,-0.012183,-38.4
0,0,-39.2
0.516045,-3.93228,-39.2
-0.299948,-3.97738,-39.2
-0.220417,-0.012183,-39.2
0,0,-40
0.516045,-3.93228,-40
-0.299948,-3.97738,-40
-0.220417,-0.012183,-40
0,0,-40.8
0.516045,-3.93228,-40.8
-0.299948,-3.97738,-40.8
-0.220417,-0.012183,-40.8
0,0,-41.6
0.516045,-3.93228,-41.6
-0.299948,-3.97738,-41.6
-0.220417,-0.012183,-41.6
0,0,-42.4
0.516045,-3.93228,-42.4
-0.299948,-3.97738,-42.4
-0.220417,-0.012183,-42.4
0,0,-43.2
0.516045,-3.93228,-43.2
-0.299948,-3.97738,-43.2
-0.220417,-0.012183,-43.2
0,0,-44
0.516045,-3.93228,-44
-0.299948,-3.97738,-44
-0.220417,-0.012183,-44
0,0,-44.8
0.516045,-3.93228,-44.8
-0.299948,-3.97738,-44.8
-0.220417,-0.012183,-44.8
0,0,-45.6
0.516045,-3.93228,-45.6
-0.299948,-3.97738,-45.6
-0.220417,-0.012183,-45.6
0,0,-46.4
0.516045,-3.93228,-46.4
-0.299948,-3.97738,-46.4
-0.220417,-0.012183,-46.4
0,0,-47.2
0.516045,-3.93228,-47.2
-0.299948,-3.97738,-47.2
-0.220417,-0.012183,-47.2
0,0,-48
0.516045,-3.93228,-48
-0.299948,-3.97738,-48
-0.220417,-0.012183,-48
0,0,-48.8
0.516045,-3.93228,-48.8
-0.299948,-3.97738,-48.8
-0.220417,-0.012183,-48.8
0,0,-49.6
0.516045,-3.93228,-49.6
-0.299948,-3.97738,-49.6
-0.220417,-0.012183,-49.6
0,0,-50.4
0.516045,-3.93228,-50.4
-0.299948,-3.97738,-50.4
-0.220417,-0.012183,-50.4
0,0,-51.2
0.516045,-3.93228,-51.2
-0.299948,-3.97738,-51.2
-0.220417,-0.012183,-51.2
0,0,-52
0.516045,-3.93228,-52
-0.299948,-3.97738,-52
-0.220417,-0.012183,-52
0,0,-52.8
0.516045,-3.93228,-52.8
-0.299948,-3.97738,-52.8
-0.220417,-0.012183,-52.8
0,0,-53.6
0.516045,-3.93228,-53.6
-0.299948,-3.97738,-53.6
-0.220417,-0.012183,-53.6
0,0,-54.4
0.516045,-3.93228,-54.4
-0.299948,-3.97738,-54.4
-0.220417,-0.012183,-54.4
0,0,-55.2
0.516045,-3.93228,-55.2
-0.299948,-3.97738,-55.2
-0.220417,-0.012183,-55.2
0,0,-56
0.516045,-3.93228,-56
-0.299948,-3.97738,-56
-0.220417,-0.012183,-56
0,0,-56.8
0.516045,-3.93228,-56.8
-0.299948,-3.97738,-56.8
-0.220417,-0.012183,-56.8
0,0,-57.6
0.516045,-3.93228,-57.6
-0.299948,-3.97738,-57.6
-0.220417,-0.012183,-57.6
0,0,-58.4
0.516045,-3.93228,-58.4
-0.299948,-3.97738,-58.4
-0.220417,-0.012183,-58.4
0,0,-59.2
0.516045,-3.93228,-59.2
-0.299948,-3.97738,-59.2
-0.220417,-0.012183,-59.2
0,0,-60
0.516045,-3.93228,-60
-0.299948,-3.97738,-60
-0.220417,-0.012183,-60
0,0,-60.8
0.516045,-3.93228,-60.8
-0.299948,-3.97738,-60.8
-0.220417,-0.012183,-60.8
0,0,-61.6
0.516045,-3.93228,-61.6
-0.299948,-3.97738,-61.6
-0.220417,-0.012183,-61.6
0,0,-62.4
0.516045,-3.93228,-62.4
-0.299948,-3.97738,-62.4
-0.220417,-0.012183,-62.4
0,0,-63.2
0.516045,-3.93228,-63.2
-0.299948,-3.97738,-63.2
-0.220417,-0.012183,-63.2
0,0,-64
0.516045,-3.93228,-64
-0.299948,-3.97738,-64
-0.220417,-0.012183,-64
0,0,-64.8
0.516045,-3.93228,-64.8
-0.299948,-3.97738,-64.8
-0.220417,-0.012183,-64.8
0,0,-65.6
0.516045,-3.93228,-65.6
-0.299948,-3.97738,-65.6
-0.220417,-0.012183,-65.6
0,0,-66.4
0.516045,-3.93228,-66.4
-0.299948,-3.97738,-66.4
-0.220417,-0.012183,-66.4
0,0,-67.2
0.516045,-3.93228,-67.2
-0.299948,-3.97738,-67.2
-0.220417,-0.012183,-67.2
0,0,-68
0.516045,-3.93228,-68
-0.299948,-3.97738,-68
-0.220417,-0.012183,-68
0,0,-68.8
0.516045,-3.93228,-68.8
-0.299948,-3.97738,-68.8
-0.220417,-0.012183,-68.8
0,0,-69.6
0.516045,-3.93228,-69.6
-0.299948,-3.97738,-69.6
-0.220417,-0.012183,-69.6
0,0,-70.4
0.516045,-3.93228,-70.4
-0.299948,-3.97738,-70.4
-0.220417,-0.012183,-70.4
0,0,-71.2
0.516045,-3.93228,-71.2
-0.299948,-3.97738,-71.2
-0.220417,-0.012183,-71.2
0,0,-72
0.516045,-3.93228,-72
-0.299948,-3.97738,-72
-0.220417,-0.012183,-72
0,0,-72.8
0.516045,-3.93228,-72.8
-0.299948,-3.97738,-72.8
-0.220417,-0.012183,-72.8
0,0,-73.6
0.516045,-3.93228,-73.6
-0.299948,-3.97738,-73.6
-0.220417,-0.012183,-73.6
0,0,-74.4
0.516045,-3.93228,-74.4
-0.299948,-3.97738,-74.4
-0.220417,-0.012183,-74.4
0,0,-75.2
0.516045,-3.93228,-75.2
-0.299948,-3.97738,-75.2
-0.220417,-0.012183,-75.2
0,0,-76
0.516045,-3.93228,-76
-0.299948,-3.97738,-76
-0.220417,-0.012183,-76
0,0,-76.8
0.516045,-3.93228,-76.8
-0.299948,-3.97738,-76.8
-0.220417,-0.012183,-76.8
0,0,-77.6
0.516045,-3.93228,-77.6
-0.299948,-3.97738,-77.6
-0.220417,-0.012183,-77.6
0,0,-78.4
0.516045,-3.93228,-78.4
-0.299948,-3.97738,-78.4
-0.220417,-0.012183,-78.4
0,0,-79.2
0.516045,-3.93228,-79.2
-0.299948,-3.97738,-79.2
-0.220417,-0.012183,-79.2
0,0,-80
0.516045,-3.93228,-80
-0.299948,-3.97738,-80
-0.220417,-0.012183,-80
0,0,-80.8
0.516045,-3.93228,-80.8
-0.299948,-3.97738,-80.8
-0.220417,-0.012183,-80.8
0,0,-81.6
0.516045,-3.93228,-81.6
-0.299948,-3.97738,-81.6
-0.220417,-0.012183,-81.6
0,0,-82.4
0.516045,-3.93228,-82.4
-0.299948,-3.97738,-82.4
-0.220417,-0.012183,-82.4
0,0,-83.2
0.516045,-3.93228,-83.2
-0.299948,-3.97738,-83.2
-0.220417,-0.012183,-83.2
0,0,-84
0.516045,-3.93228,-84
-0.299948,-3.97738,-84
-0.220417,-0.012183,-84
0,0,-84.8
0.516045,-3.93228,-84.8
-0.299948,-3.97738,-84.8
-0.220417,-0.012183,-84.8
0,0,-85.6
0.516045,-3.93228,-85.6
-0.299948,-3.97738,-85.6
-0.220417,-0.012183,-85.6
0,0,-86.4
0.516045,-3.93228,-86.4
-0.299948,-3.97738,-86.4
-0.220417,-0.012183,-86.4
0,0,-87.2
0.516045,-3.93228,-87.2
-0.299948,-3.97738,-87.2
-0.220417,-0.012183,-87.2
0,0,-88
0.516045,-3.93228,-88
-0.299948,-3.97738,-88
-0.220417,-0.012183,-88
0,0,-88.8
0.516045,-3.93228,-88.8
-0.299948,-3.97738,-88.8
-0.220417,-0.012183,-88.8
0,0,-89.6
0.516045,-3.93228,-89.6
-0.299948,-3.97738,-89.6
-0.220417,-0.012183,-89.6
0,0,-90.4
0.516045,-3.93228,-90.4
-0.299948,-3.97738,-90.4
-0.220417,-0.012183,-90.4
0,0,-91.2
0.516045,-3.93228,-91.2
-0.299948,-3.97738,-91.2
-0.220417,-0.012183,-91.2
0,0,-92
0.516045,-3.93228,-92
-0.299948,-3.97738,-92
-0.220417,-0.012183,-92
0,0,-92.8
0.516045,-3.93228,-92.8
-0.299948,-3.97738,-92.8
-0.220417,-0.012183,-92.8
0,0,-93.6
0.516045,-3.93228,-93.6
-0.299948,-3.97738,-93.6
-0.220417,-0.012183,-93.6
0,0,-94.4
0.516045,-3.93228,-94.4
-0.299948,-3.97738,-94.4
-0.220417,-0.012183,-94.4
0,0,-95.2
0.516045,-3.93228,-95.2
-0.299948,-3.97738,-95.2
-0.220417,-0.012183,-95.2
0,0,-96
0.516045,-3.93228,-96
-0.299948,-3.97738,-96
-0.220417,-0.012183,-96
0,0,-96.8
0.516045,-3.93228,-96.8
-0.299948,-3.97738,-96.8
-0.220417,-0.012183,-96.8
0,0,-97.6
0.516045,-3.93228,-97.6
-0.299948,-3.97738,-97.6
-0.220417,-0.012183,-97.6
0,0,-98.4
0.516045,-3.93228,-98.4
-0.299948,-3.97738,-98.4
-0.220417,-0.012183,-98.4
0,0,-99.2
0.516045,-3.93228,-99.2
-0.299948,-3.97738,-99.2
-0.220417,-0.012183,-99.2
0,0,0
0.8,-0.16697,0
0.516045,-3.93228,0
-0.299948,-3.97738,0
-0.220417,-0.012183,0
0,0,0.8
0.8,-0.16697,0.8
0.516045,-3.93228,0.8
-0.299948,-3.97738,0.8
-0.220417,-0.012183,0.8
0,0,1.6
0.8,-0.16697,1.6
0.516045,-3.93228,1.6
-0.299948,-3.97738,1.6
-0.220417,-0.012183,1.6
0,0,2.4
0.8,-0.16697,2.4
0.516045,-3.93228,2.4
-0.299948,-3.97738,2.4
-0.997142,-0.266302,2.4
-0.220417,-0.012183,2.4
0,0,3.2
0.8,-0.16697,3.2
0.516045,-3.93228,3.2
-0.299948,-3.97738,3.2
-0.997142,-0.266302,3.2
-0.220417,-0.012183,3.2
0,0,4
0.8,-0.16697,4
0.516045,-3.93228,4
-0.299948,-3.97738,4
-0.997142,-0.266302,4
-0.220417,-0.012183,4
0,0,4.8
0.516045,-3.93228,4.8
-0.299948,-3.97738,4.8
-0.997142,-0.266302,4.8
-0.220417,-0.012183,4.8
0,0,5.6
0.8,-0.16697,5.6
0.516045,-3.93228,5.6
-0.299948,-3.97738,5.6
-0.997142,-0.266302,5.6
-0.220417,-0.012183,5.6
0,0,6.4
0.8,-0.16697,6.4
0.516045,-3.93228,6.4
-0.299948,-3.97738,6.4
-0.220417,-0.012183,6.4
0,0,7.2
0.8,-0.16697,7.2
0.516045,-3.93228,7.2
-0.299948,-3.97738,7.2
-0.220417,-0.012183,7.2
0,0,8
0.8,-0.16697,8
0.516045,-3.93228,8
-0.299948,-3.97738,8
-0.997142,-0.266302,8
-0.220417,-0.012183,8
0,0,8.8
0.8,-0.16697,8.8
0.516045,-3.93228,8.8
-0.299948,-3.97738,8.8
-0.997142,-0.266302,8.8
-0.220417,-0.012183,8.8
0,0,9.6
0.8,-0.16697,9.6
0.516045,-3.93228,9.6
-0.299948,-3.97738,9.6
-0.997142,-0.266302,9.6
-0.220417,-0.012183,9.6
0,0,10.4
0.516045,-3.93228,10.4
-0.299948,-3.97738,10.4
-0.997142,-0.266302,10.4
-0.220417,-0.012183,10.4
0,0,11.2
0.8,-0.16697,11.2
0.516045,-3.93228,11.2
-0.299948,-3.97738,11.2
-0.997142,-0.266302,11.2
-0.220417,-0.012183,11.2
0,0,12
0.8,-0.16697,12
0.516045,-3.93228,12
-0.299948,-3.97738,12
-0.220417,-0.012183,12
0,0,12.8
0.8,-0.16697,12.8
0.516045,-3.93228,12.8
-0.299948,-3.97738,12.8
-0.220417,-0.012183,12.8
0,0,13.6
0.8,-0.16697,13.6
0.516045,-3.93228,13.6
-0.299948,-3.97738,13.6
-0.997142,-0.266302,13.6
-0.220417,-0.012183,13.6
0,0,14.4
0.8,-0.16697,14.4
0.516045,-3.93228,14.4
-0.299948,-3.97738,14.4
-0.997142,-0.266302,14.4
-0.220417,-0.012183,14.4
0,0,15.2
0.8,-0.16697,15.2
0.516045,-3.93228,15.2
-0.299948,-3.97738,15.2
-0.997142,-0.266302,15.2
-0.220417,-0.012183,15.2
0,0,16
0.516045,-3.93228,16
-0.299948,-3.97738,16
-0.997142,-0.266302,16
-0.220417,-0.012183,16
0,0,16.8
0.516045,-3.93228,16.8
-0.299948,-3.97738,16.8
-0.997142,-0.266302,16.8
-0.220417,-0.012183,16.8
0,0,17.6
0.8,-0.16697,17.6
0.516045,-3.93228,17.6
-0.299948,-3.97738,17.6
-0.220417,-0.012183,17.6
0,0,18.4
0.8,-0.16697,18.4
0.516045,-3.93228,18.4
-0.299948,-3.97738,18.4
-0.220417,-0.012183,18.4
0,0,19.2
0.8,-0.16697,19.2
0.516045,-3.93228,19.2
-0.299948,-3.97738,19.2
-0.997142,-0.266302,19.2
-0.220417,-0.012183,19.2
0,0,20
0.8,-0.16697,20
0.516045,-3.93228,20
-0.299948,-3.97738,20
-0.997142,-0.266302,20
-0.220417,-0.012183,20
0,0,20.8
0.8,-0.16697,20.8
0.516045,-3.93228,20.8
-0.299948,-3.97738,20.8
-0.997142,-0.266302,20.8
-0.220417,-0.012183,20.8
0,0,21.6
0.516045,-3.93228,21.6
-0.299948,-3.97738,21.6
-0.997142,-0.266302,21.6
-0.220417,-0.012183,21.6
0,0,22.4
0.516045,-3.93228,22.4
-0.299948,-3.97738,22.4
-0.997142,-0.266302,22.4
-0.220417,-0.012183,22.4
0,0,23.2
0.8,-0.16697,23.2
0.516045,-3.93228,23.2
-0.299948,-3.97738,23.2
-0.220417,-0.012183,23.2
0,0,24
0.8,-0.16697,24
0.516045,-3.93228,24
-0.299948,-3.97738,24
-0.220417,-0.012183,24
0,0,24.8
0.8,-0.16697,24.8
0.516045,-3.93228,24.8
-0.299948,-3.97738,24.8
-0.997142,-0.266302,24.8
-0.220417,-0.012183,24.8
0,0,25.6
0.8,-0.16697,25.6
0.516045,-3.93228,25.6
-0.299948,-3.97738,25.6
-0.997142,-0.266302,25.6
-0.220417,-0.012183,25.6
0,0,26.4
0.8,-0.16697,26.4
0.516045,-3.93228,26.4
-0.299948,-3.97738,26.4
-0.997142,-0.266302,26.4
-0.220417,-0.012183,26.4
0,0,27.2
0.516045,-3.93228,27.2
-0.299948,-3.97738,27.2
-0.997142,-0.266302,27.2
-0.220417,-0.012183,27.2
0,0,28
0.516045,-3.93228,28
-0.299948,-3.97738,28
-0.220417,-0.012183,28
0,0,28.8
0.8,-0.16697,28.8
0.516045,-3.93228,28.8
-0.299948,-3.97738,28.8
-0.220417,-0.012183,28.8
0,0,29.6
0.8,-0.16697,29.6
0.516045,-3.93228,29.6
-0.299948,-3.97738,29.6
-0.220417,-0.012183,29.6
0,0,30.4
0.8,-0.16697,30.4
0.516045,-3.93228,30.4
-0.299948,-3.97738,30.4
-0.220417,-0.012183,30.4
0,0,31.2
0.8,-0.16697,31.2
0.516045,-3.93228,31.2
-0.299948,-3.97738,31.2
-0.220417,-0.012183,31.2
0,0,32
0.516045,-3.93228,32
-0.299948,-3.97738,32
-0.220417,-0.012183,32
0,0,32.8
0.8,-0.16697,32.8
0.516045,-3.93228,32.8
-0.299948,-3.97738,32.8
-0.997142,-0.266302,32.8
-0.220417,-0.012183,32.8
0,0,33.6
0.8,-0.16697,33.6
0.516045,-3.93228,33.6
-0.299948,-3.97738,33.6
-0.997142,-0.266302,33.6
-0.220417,-0.012183,33.6
0,0,34.4
0.516045,-3.93228,34.4
-0.299948,-3.97738,34.4
-0.220417,-0.012183,34.4
0,0,35.2
0.516045,-3.93228,35.2
-0.299948,-3.97738,35.2
-0.220417,-0.012183,35.2
0,0,36
0.516045,-3.93228,36
-0.299948,-3.97738,36
-0.220417,-0.012183,36
0,0,36.8
0.8,-0.16697,36.8
0.516045,-3.93228,36.8
-0.299948,-3.97738,36.8
-0.220417,-0.012183,36.8
0,0,37.6
0.8,-0.16697,37.6
0.516045,-3.93228,37.6
-0.299948,-3.97738,37.6
-0.220417,-0.012183,37.6
0,0,38.4
0.8,-0.16697,38.4
0.516045,-3.93228,38.4
-0.299948,-3.97738,38.4
-0.220417,-0.012183,38.4
0,0,39.2
0.8,-0.16697,39.2
0.516045,-3.93228,39.2
-0.299948,-3.97738,39.2
-0.220417,-0.012183,39.2
0,0,40
0.8,-0.16697,40
0.516045,-3.93228,40
-0.299948,-3.97738,40
-0.220417,-0.012183,40
0,0,40.8
0.8,-0.16697,40.8
0.516045,-3.93228,40.8
-0.299948,-3.97738,40.8
-0.220417,-0.012183,40.8
0,0,41.6
0.8,-0.16697,41.6
0.516045,-3.93228,41.6
-0.299948,-3.97738,41.6
-0.220417,-0.012183,41.6
0,0,42.4
0.8,-0.16697,42.4
0.516045,-3.93228,42.4
-0.299948,-3.97738,42.4
-0.220417,-0.012183,42.4
0,0,43.2
0.8,-0.16697,43.2
0.516045,-3.93228,43.2
-0.299948,-3.97738,43.2
-0.220417,-0.012183,43.2
0,0,44
0.8,-0.16697,44
0.516045,-3.93228,44
-0.299948,-3.97738,44
-0.220417,-0.012183,44
0,0,44.8
0.8,-0.16697,44.8
0.516045,-3.93228,44.8
-0.299948,-3.97738,44.8
-0.220417,-0.012183,44.8
0,0,45.6
0.8,-0.16697,45.6
0.516045,-3.93228,45.6
-0.299948,-3.97738,45.6
-0.220417,-0.012183,45.6
0,0,46.4
0.8,-0.16697,46.4
0.516045,-3.93228,46.4
-0.299948,-3.97738,46.4
-0.220417,-0.012183,46.4
0,0,47.2
0.8,-0.16697,47.2
0.516045,-3.93228,47.2
-0.299948,-3.97738,47.2
-0.220417,-0.012183,47.2
0,0,48
0.8,-0.16697,48
0.516045,-3.93228,48
-0.299948,-3.97738,48
-0.220417,-0.012183,48
0,0,48.8
0.8,-0.16697,48.8
0.516045,-3.93228,48.8
-0.299948,-3.97738,48.8
-0.220417,-0.012183,48.8
0,0,49.6
0.8,-0.16697,49.6
0.516045,-3.93228,49.6
-0.299948,-3.97738,49.6
-0.220417,-0.012183,49.6
0,0,50.4
0.8,-0.16697,50.4
0.516045,-3.93228,50.4
-0.299948,-3.97738,50.4
-0.220417,-0.012183,50.4
0,0,51.2
0.8,-0.16697,51.2
0.516045,-3.93228,51.2
-0.299948,-3.97738,51.2
-0.220417,-0.012183,51.2
0,0,52
0.8,-0.16697,52
0.516045,-3.93228,52
-0.299948,-3.97738,52
-0.220417,-0.012183,52
0,0,52.8
0.8,-0.16697,52.8
0.516045,-3.93228,52.8
-0.299948,-3.97738,52.8
-0.220417,-0.012183,52.8
0,0,53.6
0.8,-0.16697,53.6
0.516045,-3.93228,53.6
-0.299948,-3.97738,53.6
-0.220417,-0.012183,53.6
0,0,54.4
0.8,-0.16697,54.4
0.516045,-3.93228,54.4
-0.299948,-3.97738,54.4
-0.220417,-0.012183,54.4
0,0,55.2
0.8,-0.16697,55.2
0.516045,-3.93228,55.2
-0.299948,-3.97738,55.2
-0.220417,-0.012183,55.2
0,0,56
0.8,-0.16697,56
0.516045,-3.93228,56
-0.299948,-3.97738,56
-0.220417,-0.012183,56
0,0,56.8
0.8,-0.16697,56.8
0.516045,-3.93228,56.8
-0.299948,-3.97738,56.8
-0.220417,-0.012183,56.8
0,0,57.6
0.8,-0.16697,57.6
0.516045,-3.93228,57.6
-0.299948,-3.97738,57.6
-0.220417,-0.012183,57.6
0,0,58.4
0.8,-0.16697,58.4
0.516045,-3.93228,58.4
-0.299948,-3.97738,58.4
-0.220417,-0.012183,58.4
0,0,59.2
0.8,-0.16697,59.2
0.516045,-3.93228,59.2
-0.299948,-3.97738,59.2
-0.220417,-0.012183,59.2
0,0,60
0.8,-0.16697,60
0.516045,-3.93228,60
-0.299948,-3.97738,60
-0.220417,-0.012183,60
0,0,60.8
0.8,-0.16697,60.8
0.516045,-3.93228,60.8
-0.299948,-3.97738,60.8
-0.220417,-0.012183,60.8
0,0,61.6
0.8,-0.16697,61.6
0.516045,-3.93228,61.6
-0.299948,-3.97738,61.6
-0.220417,-0.012183,61.6
0,0,62.4
0.8,-0.16697,62.4
0.516045,-3.93228,62.4
-0.299948,-3.97738,62.4
-0.220417,-0.012183,62.4
0,0,63.2
0.8,-0.16697,63.2
0.516045,-3.93228,63.2
-0.299948,-3.97738,63.2
-0.220417,-0.012183,63.2
0,0,64
0.516045,-3.93228,64
-0.299948,-3.97738,64
-0.220417,-0.012183,64
0,0,64.8
0.516045,-3.93228,64.8
-0.299948,-3.97738,64.8
-0.220417,-0.012183,64.8
0,0,65.6
0.516045,-3.93228,65.6
-0.299948,-3.97738,65.6
-0.220417,-0.012183,65.6
0,0,66.4
0.516045,-3.93228,66.4
-0.299948,-3.97738,66.4
-0.220417,-0.012183,66.4
0,0,67.2
0.516045,-3.93228,67.2
-0.299948,-3.97738,67.2
-0.220417,-0.012183,67.2
0,0,68
0.516045,-3.93228,68
-0.299948,-3.97738,68
-0.220417,-0.012183,68
0,0,68.8
0.516045,-3.93228,68.8
-0.299948,-3.97738,68.8
-0.220417,-0.012183,68.8
1.14606,0,0.0187687
-0.45386,0,0.00294282
-1.25367,0,0.02246
0.8,0,69.1906
1.59956,0,69.1626
2.39825,0,69.1158
3.19562,0,69.0504
3.99125,0,68.9663
4.78469,0,68.8636
5.57551,0,68.7425
6.36329,0,68.6028
7.14757,0,68.4448
7.92795,0,68.2684
8.70399,0,68.0739
9.47527,0,67.8612
10.2414,0,67.6306
11.0018,0,67.3821
11.7563,0,67.1159
12.5043,0,66.8321
13.2455,0,66.5309
13.9795,0,66.2124
14.7058,0,65.8769
15.424,0,65.5244
16.1338,0,65.1553
16.8348,0,64.7696
27.0506,0,55.9262
27.5327,0,55.2877
27.9997,0,54.6381
28.4514,0,53.9778
28.8876,0,53.3071
29.3079,0,52.6263
29.7122,0,51.936
30.1002,0,51.2363
30.4718,0,50.5278
30.8267,0,49.8107
31.1647,0,49.0856
31.4856,0,48.3527
31.7894,0,47.6126
32.0757,0,46.8655
32.3445,0,46.1119
32.5955,0,45.3523
32.8288,0,44.587
33.0441,0,43.8165
33.2413,0,43.0411
33.4203,0,42.2613
33.581,0,41.4776
33.7233,0,40.6903
33.8472,0,39.8999
33.9525,0,39.1068
34.0393,0,38.3114
34.1075,0,37.5143
34.1569,0,36.7158
34.1877,0,35.9163
34.1998,0,35.1163
34.1932,0,34.3163
34.1678,0,33.5167
34.1238,0,32.7178
34.061,0,31.9202
33.9797,0,31.1243
33.8797,0,30.3305
33.7612,0,29.5393
33.6243,0,28.7511
33.4689,0,27.9662
33.2952,0,27.1853
33.1033,0,26.4086
32.8933,0,25.6366
32.6652,0,24.8697
32.4193,0,24.1084
32.1557,0,23.353
31.8744,0,22.604
